timestamp,open,high,low,close,volume
2026-05-16 00:00:00,79113.2,79227.77,79075.09,79111.92,314.0124
2026-05-16 01:00:00,79111.92,79186.05,79010.0,79168.0,357.20294
2026-05-16 02:00:00,79168.0,79211.77,79080.1,79155.54,208.30505
2026-05-16 03:00:00,79155.55,79187.71,79059.77,79083.18,368.66241
2026-05-16 04:00:00,79083.19,79129.71,78860.0,79035.26,321.76822
2026-05-16 05:00:00,79035.25,79039.49,78933.63,79027.37,183.05543
2026-05-16 06:00:00,79027.36,79047.94,78459.87,78648.0,632.26156
2026-05-16 07:00:00,78648.0,78651.63,78066.0,78369.77,1267.74437
2026-05-16 08:00:00,78369.78,78530.52,78334.21,78426.56,379.04319
2026-05-16 09:00:00,78426.55,78440.81,77906.1,78083.48,1104.4311
2026-05-16 10:00:00,78083.47,78101.43,77640.0,77960.0,1759.70594
2026-05-16 11:00:00,77959.99,78193.88,77959.99,78081.71,602.9198
2026-05-16 12:00:00,78080.46,78133.38,77918.62,78007.23,791.53177
2026-05-16 13:00:00,78007.24,78014.6,77833.4,78014.6,830.86287
2026-05-16 14:00:00,78014.6,78346.0,77895.2,78130.55,729.04785
2026-05-16 15:00:00,78130.55,78285.0,78078.22,78238.67,332.91477
2026-05-16 16:00:00,78238.68,78364.65,78119.72,78205.96,328.10255
2026-05-16 17:00:00,78205.96,78320.41,78199.0,78201.5,350.20669
2026-05-16 18:00:00,78201.5,78327.75,78142.99,78229.81,310.63405
2026-05-16 19:00:00,78229.82,78314.69,78204.22,78259.66,271.10252
2026-05-16 20:00:00,78259.67,78318.94,78201.42,78261.0,194.3429
2026-05-16 21:00:00,78261.0,78308.33,78206.85,78265.73,237.27188
2026-05-16 22:00:00,78265.73,78279.28,78171.02,78186.25,128.79242
2026-05-16 23:00:00,78186.25,78267.46,78125.32,78148.05,128.93924
2026-05-17 00:00:00,78148.05,78243.19,77812.0,77945.85,311.59646
2026-05-17 01:00:00,77945.85,78114.0,77721.19,77725.71,516.53667
2026-05-17 02:00:00,77725.72,77938.0,77725.71,77895.51,256.64293
2026-05-17 03:00:00,77895.5,78079.3,77888.0,78028.88,200.15322
2026-05-17 04:00:00,78028.88,78203.93,78003.35,78158.09,375.99093
2026-05-17 05:00:00,78158.08,78323.96,78102.42,78121.41,258.98839
2026-05-17 06:00:00,78121.41,78204.01,78017.0,78104.8,136.86954
2026-05-17 07:00:00,78104.79,78208.69,78053.79,78180.01,180.24659
2026-05-17 08:00:00,78180.0,78200.91,78033.01,78089.8,117.37418
2026-05-17 09:00:00,78089.8,78293.97,78073.52,78249.33,196.43485
2026-05-17 10:00:00,78249.33,78599.99,78249.03,78465.99,564.92985
2026-05-17 11:00:00,78465.99,78473.82,78289.0,78415.99,257.4445
2026-05-17 12:00:00,78415.99,78550.0,78333.8,78364.83,254.43689
2026-05-17 13:00:00,78364.83,78364.83,78173.15,78202.91,260.27625
2026-05-17 14:00:00,78202.91,78217.33,77850.0,78051.51,397.56893
2026-05-17 15:00:00,78051.51,78119.42,77920.76,78051.41,203.63392
2026-05-17 16:00:00,78051.42,78193.66,78025.23,78034.36,142.87987
2026-05-17 17:00:00,78034.37,78092.44,77856.69,78089.98,296.4389
2026-05-17 18:00:00,78089.99,78271.59,78014.33,78268.05,172.43416
2026-05-17 19:00:00,78268.04,78468.46,78209.96,78415.3,225.32283
2026-05-17 20:00:00,78415.29,78435.32,78248.8,78277.36,205.39109
2026-05-17 21:00:00,78277.36,78485.36,78243.5,78405.72,293.90051
2026-05-17 22:00:00,78405.72,78414.16,77830.0,77997.24,585.78673
2026-05-17 23:00:00,77997.24,78008.18,76735.16,77457.67,2031.42401
2026-05-18 00:00:00,77457.67,77477.99,76916.6,77209.95,1062.83033
2026-05-18 01:00:00,77209.95,77291.54,76744.95,77109.22,771.47833
2026-05-18 02:00:00,77109.21,77222.03,76707.61,76835.41,544.67309
2026-05-18 03:00:00,76835.41,77030.42,76817.14,76924.65,509.0298
2026-05-18 04:00:00,76924.66,77069.77,76772.01,77038.49,354.48166
2026-05-18 05:00:00,77038.49,77080.93,76884.33,76931.4,586.83852
2026-05-18 06:00:00,76931.4,76967.8,76583.33,76912.52,621.71728
2026-05-18 07:00:00,76912.53,77089.29,76771.53,77073.69,1139.6298
2026-05-18 08:00:00,77073.69,77181.88,76890.34,77040.42,562.21651
2026-05-18 09:00:00,77040.43,77048.14,76877.17,76933.16,365.74952
2026-05-18 10:00:00,76933.17,76957.35,76716.99,76764.74,432.20236
2026-05-18 11:00:00,76764.75,77403.48,76668.58,77285.83,692.38548
2026-05-18 12:00:00,77285.83,77800.0,77275.96,77639.98,980.76582
2026-05-18 13:00:00,77639.99,77639.99,76695.31,76937.7,1116.5633
2026-05-18 14:00:00,76937.7,76954.25,76230.02,76393.65,2158.59337
2026-05-18 15:00:00,76393.66,76485.29,76051.0,76409.46,1960.17489
2026-05-18 16:00:00,76409.46,76665.68,76218.0,76410.01,1252.9383
2026-05-18 17:00:00,76410.0,76757.21,76366.13,76706.39,450.87486
2026-05-18 18:00:00,76706.38,76706.38,76144.24,76252.5,779.57136
2026-05-18 19:00:00,76252.01,76995.0,76235.0,76928.0,812.47229
2026-05-18 20:00:00,76928.0,77182.14,76874.73,76909.92,463.85785
2026-05-18 21:00:00,76909.92,77174.23,76800.0,77103.05,491.7356
2026-05-18 22:00:00,77103.04,77222.79,76937.19,77078.22,359.68174
2026-05-18 23:00:00,77078.22,77160.79,76948.8,77001.87,275.05472
2026-05-19 00:00:00,77001.88,77414.62,76955.99,77140.87,556.43712
2026-05-19 01:00:00,77140.86,77156.2,76667.0,76667.01,769.46148
2026-05-19 02:00:00,76667.01,76997.33,76487.83,76617.47,469.02583
2026-05-19 03:00:00,76617.46,76867.23,76586.11,76787.11,211.83571
2026-05-19 04:00:00,76787.1,76943.75,76700.0,76927.25,239.72033
2026-05-19 05:00:00,76927.25,77000.0,76644.98,76911.24,392.43215
2026-05-19 06:00:00,76911.25,77108.68,76886.13,77029.4,386.11356
2026-05-19 07:00:00,77029.41,77278.57,76974.72,77233.69,490.1935
2026-05-19 08:00:00,77233.68,77317.02,76972.96,77048.71,465.92336
2026-05-19 09:00:00,77048.72,77074.05,76709.29,76818.8,385.08727
2026-05-19 10:00:00,76818.8,77103.97,76704.0,77041.87,464.38738
2026-05-19 11:00:00,77041.87,77076.53,76633.83,76714.62,430.29111
2026-05-19 12:00:00,76714.61,76982.89,76650.06,76940.21,257.11004
2026-05-19 13:00:00,76940.2,77048.72,76596.0,76872.75,906.63403
2026-05-19 14:00:00,76872.74,77023.75,76144.71,76392.43,1426.24149
2026-05-19 15:00:00,76392.43,76675.76,76337.97,76521.23,773.78391
2026-05-19 16:00:00,76521.24,76911.0,76407.72,76894.59,568.91388
2026-05-19 17:00:00,76894.59,77015.41,76759.39,76856.76,442.15826
2026-05-19 18:00:00,76856.76,76947.2,76744.8,76803.28,282.19478
2026-05-19 19:00:00,76803.28,77065.8,76765.14,76818.74,341.73224
2026-05-19 20:00:00,76818.73,77040.24,76818.73,77022.23,147.68289
2026-05-19 21:00:00,77022.22,77040.83,76973.76,76982.34,185.29058
2026-05-19 22:00:00,76982.34,76982.34,76642.95,76712.21,233.07768
2026-05-19 23:00:00,76712.22,76980.07,76670.52,76834.36,199.1312
2026-05-20 00:00:00,76834.36,76896.5,76516.74,76788.83,236.25061
2026-05-20 01:00:00,76788.83,76922.46,76536.59,76820.98,358.53384
2026-05-20 02:00:00,76820.98,76909.62,76600.0,76690.42,293.25018
2026-05-20 03:00:00,76690.42,76829.61,76604.99,76723.54,673.76637
2026-05-20 04:00:00,76723.55,76836.82,76692.0,76780.37,365.31048
2026-05-20 05:00:00,76780.37,77320.0,76780.37,77196.99,973.23466
2026-05-20 06:00:00,77196.99,77422.0,77179.93,77414.11,528.12463
2026-05-20 07:00:00,77414.1,77472.21,77241.13,77282.64,351.42212
2026-05-20 08:00:00,77282.65,77635.52,77210.33,77458.04,548.89961
2026-05-20 09:00:00,77458.05,77543.59,77365.94,77485.13,360.90275
2026-05-20 10:00:00,77485.14,77663.0,77485.14,77517.45,409.79863
2026-05-20 11:00:00,77517.46,77569.1,77328.2,77382.49,362.81092
2026-05-20 12:00:00,77382.5,77748.05,77365.52,77617.26,377.41047
2026-05-20 13:00:00,77617.26,77650.62,76968.05,77204.61,682.21238
2026-05-20 14:00:00,77204.61,77574.29,76891.61,77446.08,1202.39421
2026-05-20 15:00:00,77446.01,77853.04,77300.0,77455.46,777.75101
2026-05-20 16:00:00,77455.45,77557.0,77018.38,77338.6,407.4641
2026-05-20 17:00:00,77338.6,77713.66,77230.86,77568.95,501.34929
2026-05-20 18:00:00,77568.95,77634.52,77398.63,77415.09,414.50917
2026-05-20 19:00:00,77415.09,77709.68,77350.71,77667.49,388.96569
2026-05-20 20:00:00,77667.49,77760.0,77476.19,77720.01,357.7103
2026-05-20 21:00:00,77720.01,77766.6,77500.0,77500.01,158.00627
2026-05-20 22:00:00,77500.01,77504.69,77226.61,77504.69,367.95652
2026-05-20 23:00:00,77504.69,77559.34,77386.93,77552.23,198.22886
2026-05-21 00:00:00,77552.24,78071.42,77525.0,77967.09,547.83434
2026-05-21 01:00:00,77967.09,78173.15,77800.0,77863.85,453.71737
2026-05-21 02:00:00,77863.85,78100.0,77820.1,77955.78,820.7986
2026-05-21 03:00:00,77955.78,78098.85,77908.0,78078.72,441.60659
2026-05-21 04:00:00,78078.72,78180.01,77965.36,78035.8,365.79347
2026-05-21 05:00:00,78035.8,78147.07,77714.94,77828.0,390.37362
2026-05-21 06:00:00,77828.0,77873.15,77533.45,77622.14,317.41875
2026-05-21 07:00:00,77622.14,77901.06,77521.0,77889.01,380.5065
2026-05-21 08:00:00,77889.01,78200.0,77885.53,77924.63,493.4737
2026-05-21 09:00:00,77924.63,77977.53,77633.02,77633.02,277.92731
2026-05-21 10:00:00,77633.03,77678.01,77190.09,77198.08,783.43483
2026-05-21 11:00:00,77198.09,77372.0,77147.15,77189.1,380.03818
2026-05-21 12:00:00,77189.1,77363.32,77080.72,77278.53,382.67307
2026-05-21 13:00:00,77278.52,77358.05,76719.47,77122.68,862.17497
2026-05-21 14:00:00,77122.67,77240.82,76788.8,76984.61,697.95187
2026-05-21 15:00:00,76984.61,77402.12,76900.0,77259.46,411.10449
2026-05-21 16:00:00,77259.45,77344.01,77008.75,77207.93,404.33559
2026-05-21 17:00:00,77207.92,78098.16,77181.83,77869.38,1291.96294
2026-05-21 18:00:00,77869.38,77922.01,77230.0,77387.74,559.91554
2026-05-21 19:00:00,77387.74,77802.51,77365.97,77690.56,437.10444
2026-05-21 20:00:00,77690.56,77804.75,77647.75,77705.81,144.76199
2026-05-21 21:00:00,77705.8,77813.35,77645.4,77672.29,182.97007
2026-05-21 22:00:00,77672.3,77750.61,77555.33,77628.0,130.38276
2026-05-21 23:00:00,77628.01,77745.39,77534.43,77615.52,159.99742
2026-05-22 00:00:00,77615.52,77628.38,77369.49,77373.57,228.62269
2026-05-22 01:00:00,77373.57,77673.5,77327.28,77616.0,252.86608
2026-05-22 02:00:00,77616.0,77728.01,77593.16,77673.36,244.81122
2026-05-22 03:00:00,77673.37,77817.8,77673.36,77779.98,158.00162
2026-05-22 04:00:00,77779.98,77900.0,77637.99,77655.42,475.76681
2026-05-22 05:00:00,77655.43,77726.0,77454.56,77489.0,344.3172
2026-05-22 06:00:00,77489.0,77525.85,77370.4,77423.41,542.83384
2026-05-22 07:00:00,77423.41,77543.38,77288.77,77408.06,393.92568
2026-05-22 08:00:00,77408.07,77535.0,77216.0,77267.38,509.65577
2026-05-22 09:00:00,77267.39,77360.0,77200.0,77307.11,276.32946
2026-05-22 10:00:00,77307.12,77363.01,77261.73,77312.0,275.0182
2026-05-22 11:00:00,77311.99,77430.55,77184.45,77428.84,375.5311
2026-05-22 12:00:00,77428.83,77584.94,77395.45,77533.9,317.41573
2026-05-22 13:00:00,77533.91,77547.56,77130.99,77290.01,419.18989
2026-05-22 14:00:00,77290.0,77290.0,76751.0,76774.23,1004.6619
2026-05-22 15:00:00,76774.23,77030.64,76570.0,76790.59,872.56913
2026-05-22 16:00:00,76790.6,77006.69,76767.0,76950.68,481.05047
2026-05-22 17:00:00,76950.67,77093.72,76750.0,76750.0,322.37426
2026-05-22 18:00:00,76750.01,76898.0,76101.0,76537.47,809.74159
2026-05-22 19:00:00,76537.47,76590.68,75668.76,75860.44,1201.88912
2026-05-22 20:00:00,75860.44,76080.95,75826.0,75984.47,415.32736
2026-05-22 21:00:00,75984.47,76087.85,75926.2,75978.83,349.85112
2026-05-22 22:00:00,75978.83,75978.84,75558.28,75737.52,473.52886
2026-05-22 23:00:00,75737.53,75881.18,75359.18,75539.5,527.08224
2026-05-23 00:00:00,75539.5,75635.59,75220.0,75352.64,828.38332
2026-05-23 01:00:00,75352.64,75500.0,75350.0,75489.84,466.00374
2026-05-23 02:00:00,75489.83,75581.27,75417.56,75572.07,334.42834
2026-05-23 03:00:00,75572.07,75664.62,75563.33,75635.22,267.29386
2026-05-23 04:00:00,75635.22,75650.63,75507.01,75539.77,198.6031
2026-05-23 05:00:00,75539.77,75562.4,75469.89,75482.68,267.20559
2026-05-23 06:00:00,75482.68,75501.09,75394.54,75398.33,189.47214
2026-05-23 07:00:00,75398.33,75443.44,74289.6,74609.36,2035.70931
2026-05-23 08:00:00,74609.37,74746.67,74303.56,74684.3,963.9472
2026-05-23 09:00:00,74684.29,74752.45,74624.5,74656.91,431.5071
2026-05-23 10:00:00,74656.91,74797.01,74656.91,74705.0,625.72233
2026-05-23 11:00:00,74705.0,74873.55,74704.99,74789.99,487.9196
2026-05-23 12:00:00,74789.99,74798.41,74660.05,74753.93,570.81814
2026-05-23 13:00:00,74753.94,75262.86,74753.93,75213.9,815.89889
2026-05-23 14:00:00,75213.9,75726.3,75108.15,75537.72,922.06012
2026-05-23 15:00:00,75537.73,75676.0,75405.4,75520.0,634.72295
2026-05-23 16:00:00,75519.99,75638.62,75415.17,75444.7,411.95204
2026-05-23 17:00:00,75444.71,75522.0,75371.72,75488.18,566.20129
2026-05-23 18:00:00,75488.17,75986.24,75472.04,75845.82,429.21806
2026-05-23 19:00:00,75845.82,76012.22,75780.9,75983.45,364.9012
2026-05-23 20:00:00,75983.45,77300.0,75953.94,77287.58,1242.58285
2026-05-23 21:00:00,77286.08,77404.18,76538.04,76804.99,1147.59506
2026-05-23 22:00:00,76805.0,76885.0,76396.06,76584.45,464.30329
2026-05-23 23:00:00,76584.45,76822.0,76538.36,76752.01,420.43862
2026-05-24 00:00:00,76752.0,76930.65,76629.02,76835.16,392.54327
2026-05-24 01:00:00,76835.16,76921.45,76754.53,76890.04,225.24128
2026-05-24 02:00:00,76890.04,76968.04,76704.32,76830.0,185.87406
2026-05-24 03:00:00,76830.01,77011.62,76738.5,76750.0,248.04543
2026-05-24 04:00:00,76750.01,76858.26,76730.0,76786.5,163.64327
2026-05-24 05:00:00,76786.5,76861.78,76651.59,76822.23,202.16815
2026-05-24 06:00:00,76822.23,77065.94,76716.02,76987.58,257.8917
2026-05-24 07:00:00,76987.58,77014.24,76786.2,76799.99,193.96514
2026-05-24 08:00:00,76799.99,76861.77,76734.42,76830.69,226.94949
2026-05-24 09:00:00,76830.69,77046.67,76821.86,77020.53,369.92973
2026-05-24 10:00:00,77020.54,77543.15,76927.04,77190.74,863.69953
2026-05-24 11:00:00,77190.73,77356.62,77190.73,77320.06,285.66801
2026-05-24 12:00:00,77320.06,77325.72,77044.73,77118.73,271.94108
2026-05-24 13:00:00,77118.72,77127.54,76688.89,76802.23,474.39799
2026-05-24 14:00:00,76802.23,76840.01,76195.36,76465.16,837.87651
2026-05-24 15:00:00,76465.15,76539.38,76362.78,76371.59,398.04105
2026-05-24 16:00:00,76371.59,76734.3,76371.59,76671.7,359.46109
2026-05-24 17:00:00,76671.69,76799.99,76566.15,76693.34,249.31214
2026-05-24 18:00:00,76693.34,76788.01,76596.0,76665.73,148.14196
2026-05-24 19:00:00,76665.72,76783.51,76611.17,76773.34,125.12918
2026-05-24 20:00:00,76773.33,76796.18,76596.37,76668.4,560.38206
2026-05-24 21:00:00,76668.41,76748.12,76108.0,76151.14,497.80071
2026-05-24 22:00:00,76151.14,77012.01,76132.0,76803.99,543.11534
2026-05-24 23:00:00,76803.99,77225.97,76803.99,77064.96,316.78339
2026-05-25 00:00:00,77064.96,77288.0,77064.95,77153.01,281.30951
2026-05-25 01:00:00,77153.01,77245.67,76914.25,76945.27,574.42489
2026-05-25 02:00:00,76945.28,77485.0,76945.28,77108.77,313.96478
